Spotify_ID,Title,Artist,Year,Genre,lyrics,processed_lyrics,Degree Centrality,Betweenness Centrality,Closeness Centrality,Community,sentiment,polarity,subjectivity
2TH65lNHgvLxCKXM3apjxI,Callaita,Bad Bunny,2018,,"44 ContributorsTranslationsEnglishDeutschItalianoCallaita Lyrics[Letra de ""Callaita""]

[Intro: Bad Bunny]
Se acostó temprano, mañana hay que estudiar, eh
Pero llamó a la amiga diciendo pa' janguear (Jeje), eh
Tiene un culito ahí que le acabo de textear, eh
Pero en bajita, ella no es de frontear (Ey, ey)

[Coro: Bad Bunny]
Ella es callaíta', pero pa'l sexo e' atrevida, yo sé
Marihuana y bebida, gozándose la vida como es (¡Wuh!)
Ella es callaíta', pero pa'l sexo e' atrevida, yo sé
Marihuana y bebida, gozándose la vida como es

[Post-Coro: Bad Bunny]
Ella no era así, ella no era así, no sé quién la dañó
Ella no era así, ella no era así, no sé quién la dañó, pero

[Verso 1: Bad Bunny]
Ahora enrola (Wuh), y lo prende (Eh)
Es panita (Wuh), del que vende (Eh), ey
Nena mala de repente (Prr-prr)
No sé si me miente
Pero sé que tiene más de 20 (¡Uh-uh!)
Los shot' de tequila ni lo' siente (Wuh)
Ahora ve la vida diferente
Buena, pero le gustan delincuente'
You might also like[Puente: Bad Bunny]
La baby llega y se siente la presión (Eh)
Ella ni trata y llama la atención (Eh)
Ey, el perreo e' su profesión (Tra-tra-tra-tra)
Siempre puesta pa' la misión (Uh)
La baby llega y se siente la presión (Eh)
Ella ni trata y llama la atención (Eh)
Ey, el perreo e' su profesión
Siempre puesta pa' la misión

[Coro: Bad Bunny]
E-E-E-E-E-Ella es callaíta', pero pa'l sexo e' atrevida, yo sé
Marihuana y bebida, gozándose la vida como es (Wuh)
Ella es callaíta', pero pa'l sexo e' atrevida, yo sé
Marihuana y bebida, gozándose la vida como es

[Verso 2: Bad Bunny]
Se dejó hace poco y tiene vida nueva (Ah)
Anda con una amiga que e' como su jeva (¡Uh!)
Que le trajo 512 pa' que se las beba
Ella es calla'íta, no es que no se atreva

[Refrán: Bad Bunny]
Si hay sol, hay playa, si hay playa, hay alcohol
Si hay alcohol, hay sexo, si es contigo, mejor
Si hay sol, hay playa, si hay playa, hay alcohol
Si hay alcohol, hay sexo, si es contigo, mejor
Quítate la ropa que hace calor
Días de playa, noche' de terror
En la gaveta dejó el temor
Pa' las envidiosa', paz y amor
[Interludio: Bad Bunny]
Yeh, yeh, yeh-yeh-yeh-eh
Tainy, Tainy, ey
Bad Bunny, baby, bebé

[Coro: Bad Bunny]
Ella es callaíta', pero pa'l sexo e' atrevida, yo sé
Marihuana y bebida, gozándose la vida como es
Ella es callaíta', pero pa'l sexo e' atrevida, yo sé
Marihuana y bebida, gozándose la vida como es (Eh)

[Post-Coro: Bad Bunny]
Ella no era así, ella no era así, no sé quién la dañó
Ella no era así, ella no era así, no sé quién la dañó, pero

[Outro: Zion]
(Alócate y hazte mía
Que la noche lo pidió, el destino lo decidió
Ya sé que sentías lo mismo que yo y todavía
Nos queda un ratito para formar el escándalo
A menos que no te decidas)25Embed","['contributorstranslationsenglishdeutschitalianocallaita', 'lyrics', 'letra', 'de', 'callaita', 'intro', 'bad', 'bunny', 'se', 'acostó', 'temprano', 'mañana', 'hay', 'que', 'estudiar', 'eh', 'pero', 'llamó', 'la', 'amiga', 'diciendo', 'pa', 'janguear', 'jeje', 'eh', 'tiene', 'un', 'culito', 'ahí', 'que', 'le', 'acabo', 'de', 'textear', 'eh', 'pero', 'en', 'bajita', 'ella', 'es', 'de', 'frontear', 'ey', 'ey', 'coro', 'bad', 'bunny', 'ella', 'es', 'callaíta', 'pero', 'pa', 'l', 'sexo', 'e', 'atrevida', 'yo', 'sé', 'marihuana', 'bebida', 'gozándose', 'la', 'vida', 'como', 'es', 'ella', 'es', 'callaíta', 'pero', 'pa', 'l', 'sexo', 'e', 'atrevida', 'yo', 'sé', 'marihuana', 'bebida', 'gozándose', 'la', 'vida', 'como', 'es', 'bad', 'bunny', 'ella', 'era', 'así', 'ella', 'era', 'así', 'sé', 'quién', 'la', 'dañó', 'ella', 'era', 'así', 'ella', 'era', 'así', 'sé', 'quién', 'la', 'dañó', 'pero', 'verso', 'bad', 'bunny', 'ahora', 'enrola', 'wuh', 'lo', 'prende', 'eh', 'es', 'panita', 'wuh', 'del', 'que', 'vende', 'eh', 'ey', 'nena', 'mala', 'de', 'repente', 'sé', 'si', 'miente', 'pero', 'sé', 'que', 'tiene', 'más', 'de', 'los', 'shot', 'de', 'tequila', 'ni', 'lo', 'siente', 'wuh', 'ahora', 'la', 'vida', 'diferente', 'buena', 'pero', 'le', 'gustan', 'might', 'also', 'like', 'puente', 'bad', 'bunny', 'la', 'baby', 'llega', 'se', 'siente', 'la', 'presión', 'eh', 'ella', 'ni', 'trata', 'llama', 'la', 'atención', 'eh', 'ey', 'el', 'perreo', 'e', 'su', 'profesión', 'siempre', 'puesta', 'pa', 'la', 'misión', 'uh', 'la', 'baby', 'llega', 'se', 'siente', 'la', 'presión', 'eh', 'ella', 'ni', 'trata', 'llama', 'la', 'atención', 'eh', 'ey', 'el', 'perreo', 'e', 'su', 'profesión', 'siempre', 'puesta', 'pa', 'la', 'misión', 'coro', 'bad', 'bunny', 'es', 'callaíta', 'pero', 'pa', 'l', 'sexo', 'e', 'atrevida', 'yo', 'sé', 'marihuana', 'bebida', 'gozándose', 'la', 'vida', 'como', 'es', 'wuh', 'ella', 'es', 'callaíta', 'pero', 'pa', 'l', 'sexo', 'e', 'atrevida', 'yo', 'sé', 'marihuana', 'bebida', 'gozándose', 'la', 'vida', 'como', 'es', 'verso', 'bad', 'bunny', 'se', 'dejó', 'hace', 'poco', 'tiene', 'vida', 'nueva', 'ah', 'anda', 'con', 'una', 'amiga', 'que', 'e', 'como', 'su', 'jeva', 'que', 'le', 'trajo', 'pa', 'que', 'se', 'las', 'beba', 'ella', 'es', 'es', 'que', 'se', 'atreva', 'refrán', 'bad', 'bunny', 'si', 'hay', 'sol', 'hay', 'playa', 'si', 'hay', 'playa', 'hay', 'alcohol', 'si', 'hay', 'alcohol', 'hay', 'sexo', 'si', 'es', 'contigo', 'mejor', 'si', 'hay', 'sol', 'hay', 'playa', 'si', 'hay', 'playa', 'hay', 'alcohol', 'si', 'hay', 'alcohol', 'hay', 'sexo', 'si', 'es', 'contigo', 'mejor', 'quítate', 'la', 'ropa', 'que', 'hace', 'calor', 'días', 'de', 'playa', 'noche', 'de', 'terror', 'en', 'la', 'gaveta', 'dejó', 'el', 'temor', 'pa', 'las', 'envidiosa', 'paz', 'amor', 'interludio', 'bad', 'bunny', 'yeh', 'yeh', 'tainy', 'tainy', 'ey', 'bad', 'bunny', 'baby', 'bebé', 'coro', 'bad', 'bunny', 'ella', 'es', 'callaíta', 'pero', 'pa', 'l', 'sexo', 'e', 'atrevida', 'yo', 'sé', 'marihuana', 'bebida', 'gozándose', 'la', 'vida', 'como', 'es', 'ella', 'es', 'callaíta', 'pero', 'pa', 'l', 'sexo', 'e', 'atrevida', 'yo', 'sé', 'marihuana', 'bebida', 'gozándose', 'la', 'vida', 'como', 'es', 'eh', 'bad', 'bunny', 'ella', 'era', 'así', 'ella', 'era', 'así', 'sé', 'quién', 'la', 'dañó', 'ella', 'era', 'así', 'ella', 'era', 'así', 'sé', 'quién', 'la', 'dañó', 'pero', 'outro', 'zion', 'alócate', 'hazte', 'mía', 'que', 'la', 'noche', 'lo', 'pidió', 'el', 'destino', 'lo', 'decidió', 'ya', 'sé', 'que', 'sentías', 'lo', 'mismo', 'que', 'yo', 'todavía', 'nos', 'queda', 'un', 'ratito', 'para', 'formar', 'el', 'escándalo', 'menos', 'que', 'te', 'decidas']",0.0032672112018669,0.0,0.0032672112018669,941,"Sentiment(polarity=-0.7000000000000001, subjectivity=0.6666666666666666)",-0.7000000000000001,0.6666666666666666
6qAcApH8obo8eqatCKUHd9,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),Taylor Swift,2015,,"1 ContributorTranslationsEnglishСрпскиItalianoEspañolFrançaisPortuguêsTaylor Swift - Bad Blood (feat. Kendrick Lamar) (Taylor’s Version) (Український переклад) Lyrics[Приспів]
Любий, тепер у нас ворожнеча
У нас було шалене кохання
Подивись, що ти накоїв
Бо тепер у нас ворожнеча, гей!

[Куплет 1: Кендрік Ламар]
Я не можу нічого повернути, поглянь на мене зараз
Ми були неповторними як The D.O.C, пам'ятаєш? (Пам'ятаєш?)
Я був надмірно відданий нашому коханню, подивись на факти
А тепер поглянь на нас, ми схожі на Ірак
Я не ненавиджу тебе, але не хочу критикувати і переоцінювати
Ці ритми почорнілого серця, я замінив тебе на баси
Мине час і зітре тебе, і цього кохання я більше не чутиму
Ні, я більше не боюся
До того ж, повага вже не така щира

[Передписпів]
Так сумно думати про хороші часи
Про нас з тобою

[Приспів]
Любий, тепер у нас ворожнеча
У нас було шалене кохання
Подивись, що ти накоїв
Бо тепер у нас ворожнеча, гей!
Тепер у нас проблеми
Я не думаю, що їх можна вирішити
Ти наніс дуже глибоку рану
І любий, тепер у нас ворожнеча, гей!
You might also like[Куплет 2: Кендрік Ламар]
Пам'ятаєш, як ти намагалася списати мене з рахунку?
Пам'ятаєш, як ти думала, що я зазнаю поразки?
Хіба не пам'ятаєш? Ти думала, що будеш мені потрібна
Дотримуйся процедури, пам'ятаєш? О, заждіть, у тебе амнезія
Це був сезон бойових поранень
Бойові шрами, побої, синці
Удар ножем у спину, сірка, шалене полум'я
І все ж, життя у мене при грошах і владі
І от ти житимєш тільки ворожнечею

[Передписпів]
Так сумно думати про хороші часи
Про нас з тобою

[Приспів]
Любий, тепер у нас ворожнеча
У нас було шалене кохання
Подивись, що ти накоїв
Бо тепер у нас ворожнеча, гей!
Тепер у нас проблеми
Я не думаю, що їх можна вирішити
Ти наніс дуже глибоку рану
І любий, тепер у нас ворожнеча, гей!

[Брідж]
Пластирі не лікують кульові рани
Твої вибачення -  просто показуха
Якщо ти живеш так, ти живеш з привидами
Ти прощаєш, забуваєш, але ніколи не відпускаєш
Пластирі не лікують кульові рани
Твої вибачення -  просто показуха
Якщо ти живеш так, ти живеш з привидами
Якщо ти так кохаєш, кров холоне в жилах
[Приспів]
Любий, тепер у нас ворожнеча
У нас було шалене кохання
Подивись, що ти накоїв
Бо тепер у нас ворожнеча, гей!
Тепер у нас проблеми
Я не думаю, що їх можна вирішити (Думаю, що їх можна вирішити)
Ти наніс дуже глибоку рану
І любий, тепер у нас ворожнеча, гей!
Любий, тепер у нас ворожнеча
У нас було шалене кохання
Подивись, що ти накоїв (Подивись, що ти накоїв)
Бо тепер у нас ворожнеча, гей!
Тепер у нас проблеми
Я не думаю, що їх можна вирішити
Ти наніс дуже глибоку рану
І любий, тепер у нас ворожнеча, гей!Embed","['contributortranslationsenglishсрпскиitalianoespañolfrançaisportuguêstaylor', 'swift', 'bad', 'blood', 'feat', 'kendrick', 'lamar', 'taylor', 'version', 'український', 'переклад', 'lyrics', 'приспів', 'любий', 'тепер', 'у', 'нас', 'ворожнеча', 'у', 'нас', 'було', 'шалене', 'кохання', 'подивись', 'що', 'ти', 'накоїв', 'бо', 'тепер', 'у', 'нас', 'ворожнеча', 'гей', 'куплет', 'кендрік', 'ламар', 'я', 'не', 'можу', 'нічого', 'повернути', 'поглянь', 'на', 'мене', 'зараз', 'ми', 'були', 'неповторними', 'як', 'я', 'був', 'надмірно', 'відданий', 'нашому', 'коханню', 'подивись', 'на', 'факти', 'а', 'тепер', 'поглянь', 'на', 'нас', 'ми', 'схожі', 'на', 'ірак', 'я', 'не', 'ненавиджу', 'тебе', 'але', 'не', 'хочу', 'критикувати', 'і', 'переоцінювати', 'ці', 'ритми', 'почорнілого', 'серця', 'я', 'замінив', 'тебе', 'на', 'баси', 'мине', 'час', 'і', 'зітре', 'тебе', 'і', 'цього', 'кохання', 'я', 'більше', 'не', 'чутиму', 'ні', 'я', 'більше', 'не', 'боюся', 'до', 'того', 'ж', 'повага', 'вже', 'не', 'така', 'щира', 'передписпів', 'так', 'сумно', 'думати', 'про', 'хороші', 'часи', 'про', 'нас', 'з', 'тобою', 'приспів', 'любий', 'тепер', 'у', 'нас', 'ворожнеча', 'у', 'нас', 'було', 'шалене', 'кохання', 'подивись', 'що', 'ти', 'накоїв', 'бо', 'тепер', 'у', 'нас', 'ворожнеча', 'гей', 'тепер', 'у', 'нас', 'проблеми', 'я', 'не', 'думаю', 'що', 'їх', 'можна', 'вирішити', 'ти', 'наніс', 'дуже', 'глибоку', 'рану', 'і', 'любий', 'тепер', 'у', 'нас', 'ворожнеча', 'гей', 'might', 'also', 'like', 'куплет', 'кендрік', 'ламар', 'як', 'ти', 'намагалася', 'списати', 'мене', 'з', 'рахунку', 'як', 'ти', 'думала', 'що', 'я', 'зазнаю', 'поразки', 'хіба', 'не', 'ти', 'думала', 'що', 'будеш', 'мені', 'потрібна', 'дотримуйся', 'процедури', 'о', 'заждіть', 'у', 'тебе', 'амнезія', 'це', 'був', 'сезон', 'бойових', 'поранень', 'бойові', 'шрами', 'побої', 'синці', 'удар', 'ножем', 'у', 'спину', 'сірка', 'шалене', 'полум', 'я', 'і', 'все', 'ж', 'життя', 'у', 'мене', 'при', 'грошах', 'і', 'владі', 'і', 'от', 'ти', 'житимєш', 'тільки', 'ворожнечею', 'передписпів', 'так', 'сумно', 'думати', 'про', 'хороші', 'часи', 'про', 'нас', 'з', 'тобою', 'приспів', 'любий', 'тепер', 'у', 'нас', 'ворожнеча', 'у', 'нас', 'було', 'шалене', 'кохання', 'подивись', 'що', 'ти', 'накоїв', 'бо', 'тепер', 'у', 'нас', 'ворожнеча', 'гей', 'тепер', 'у', 'нас', 'проблеми', 'я', 'не', 'думаю', 'що', 'їх', 'можна', 'вирішити', 'ти', 'наніс', 'дуже', 'глибоку', 'рану', 'і', 'любий', 'тепер', 'у', 'нас', 'ворожнеча', 'гей', 'брідж', 'пластирі', 'не', 'лікують', 'кульові', 'рани', 'твої', 'вибачення', 'просто', 'показуха', 'якщо', 'ти', 'живеш', 'так', 'ти', 'живеш', 'з', 'привидами', 'ти', 'прощаєш', 'забуваєш', 'але', 'ніколи', 'не', 'відпускаєш', 'пластирі', 'не', 'лікують', 'кульові', 'рани', 'твої', 'вибачення', 'просто', 'показуха', 'якщо', 'ти', 'живеш', 'так', 'ти', 'живеш', 'з', 'привидами', 'якщо', 'ти', 'так', 'кохаєш', 'кров', 'холоне', 'в', 'жилах', 'приспів', 'любий', 'тепер', 'у', 'нас', 'ворожнеча', 'у', 'нас', 'було', 'шалене', 'кохання', 'подивись', 'що', 'ти', 'накоїв', 'бо', 'тепер', 'у', 'нас', 'ворожнеча', 'гей', 'тепер', 'у', 'нас', 'проблеми', 'я', 'не', 'думаю', 'що', 'їх', 'можна', 'вирішити', 'думаю', 'що', 'їх', 'можна', 'вирішити', 'ти', 'наніс', 'дуже', 'глибоку', 'рану', 'і', 'любий', 'тепер', 'у', 'нас', 'ворожнеча', 'гей', 'любий', 'тепер', 'у', 'нас', 'ворожнеча', 'у', 'нас', 'було', 'шалене', 'кохання', 'подивись', 'що', 'ти', 'накоїв', 'подивись', 'що', 'ти', 'накоїв', 'бо', 'тепер', 'у', 'нас', 'ворожнеча', 'гей', 'тепер', 'у', 'нас', 'проблеми', 'я', 'не', 'думаю', 'що', 'їх', 'можна', 'вирішити', 'ти', 'наніс', 'дуже', 'глибоку', 'рану', 'і', 'любий', 'тепер', 'у', 'нас', 'ворожнеча', 'гей', 'embed']",0.014002333722287,0.0,0.014002333722287,1452,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.6999999999999998,0.6666666666666666
2WDhYlm5gBepkMZHBk0LN7,AH YEAH,WINNER,2018,,"8 ContributorsTranslationsRomanizationEnglish아예 (AH YEAH) Lyrics[위너 ""아예"" 가사]

[Intro: Mino]
우리 딱 약속해
난 친구는 못 해
깨끗하게
아예, yeah, yeah, yeah, yeah
가끔 참 야속해
사랑 빼면 원래
우린 남이야
아예, yeah, yeah, yeah, yeah

[Verse 1: Jinu, Hoony]
하나도 안 미안, 해, 해, 해, 해
속이 다 후련해, 해, 해, 해 (Ooh-ooh)
드디어 내 시간이 많이 생겼네, oh, hmm
음 근데 뭘 해야 하지 이제, 제, 제 제
Reset, set, set
또다시 bad, bad, bad boy
로 돌아가 시원하게 밀어낼 때 때 때
영화관 대신 PC방
주말엔 날 찾지 마 (Oh!)
새로운 만남 어딜 갈까
휘파람이 절로 나와

[Pre-Chorus: Yoon]
한 편의 영화처럼 (Oh-oh-oh)
사랑해도 열린 결말은 싫어 (Woah-oh)
그 주인공들처럼 (Oh-oh-oh)
울고 불며 후회하긴 싫어 (Woah-oh)
아예, yeah, yeah, yeah, yeah
You might also like[Chorus: All]
우리 딱 약속해
난 친구는 못 해
깨끗하게
아예, yeah, yeah, yeah, yeah
가끔 참 야속해
사랑 빼면 원래
우린 남이야
아예, yeah, yeah, yeah, yeah

[Verse 2: Mino]
""ㅇㅏㅇㅖ "" 내 눈 앞에서
""ㅇㅏㅇㅖ "" 떠나가 버려 (MINO)
이제는 bye, bye (Bye)
이별 앞에 가위 (몰라)
지고는 못 사는 너이기에
싹 자를게 실오라기
게 같다 나란 놈
쫑 내자 맘먹고도 집게 손
은 너의 옷깃 잡은 채로
굳어버려 난 순애보

[Pre-Chorus: Hoony]
한 편의 영화처럼 (Oh-oh-oh)
사랑해도 열린 결말은 싫어 (Woah-oh)
그 주인공들처럼 (Oh-oh-oh)
울고 불며 질척대긴 싫어 (Woah-oh)
아예, yeah, yeah, yeah, yeah
[Chorus: All]
우리 딱 약속해
난 친구는 못 해
깨끗하게
아예, yeah, yeah, yeah, yeah
가끔 참 야속해
사랑 빼면 원래
우린 남이야
아예, yeah, yeah, yeah, yeah

[Bridge: Mino, Jinu, Hoony, Yoon, *All*]
I don't care 너의 피눈물도 (피눈물도)
I don't care 난 원래 이런 놈 (원래 이런 놈)
네가 알던 착한 바본 여기 없어, oh, no
I don't care 너의 주변에서
I don't care 나 쓰레기 돼도
그냥 욕을 해 그래 그렇게 더는 미련 없게
*아예, yeah, yeah, yeah, yeah*
(It's over)

[Chorus: All, Hoony]
우리 딱 약속해
난 친구는 못 해 (Oh, oh, oh)
깨끗하게
아예, yeah, yeah, yeah, yeah (It's over)
가끔 참 야속해
사랑 빼면 원래 (Oh, oh, oh)
우린 남이야
아예, yeah, yeah, yeah, yeah (It's over)3Embed","['contributorstranslationsromanizationenglish아예', 'ah', 'yeah', 'lyrics', '위너', '아예', '가사', 'intro', 'mino', '우리', '딱', '약속해', '난', '친구는', '못', '해', '깨끗하게', '아예', 'yeah', 'yeah', 'yeah', 'yeah', '가끔', '참', '야속해', '사랑', '빼면', '원래', '우린', '남이야', '아예', 'yeah', 'yeah', 'yeah', 'yeah', 'verse', 'jinu', 'hoony', '하나도', '안', '미안', '해', '해', '해', '해', '속이', '다', '후련해', '해', '해', '해', '드디어', '내', '시간이', '많이', '생겼네', 'oh', 'hmm', '음', '근데', '뭘', '해야', '하지', '이제', '제', '제', '제', 'reset', 'set', 'set', '또다시', 'bad', 'bad', 'bad', 'boy', '로', '돌아가', '시원하게', '밀어낼', '때', '때', '때', '영화관', '대신', 'pc방', '주말엔', '날', '찾지', '마', 'oh', '새로운', '만남', '어딜', '갈까', '휘파람이', '절로', '나와', 'yoon', '한', '편의', '영화처럼', '사랑해도', '열린', '결말은', '싫어', '그', '주인공들처럼', '울고', '불며', '후회하긴', '싫어', '아예', 'yeah', 'yeah', 'yeah', 'yeah', 'might', 'also', 'like', 'chorus', '우리', '딱', '약속해', '난', '친구는', '못', '해', '깨끗하게', '아예', 'yeah', 'yeah', 'yeah', 'yeah', '가끔', '참', '야속해', '사랑', '빼면', '원래', '우린', '남이야', '아예', 'yeah', 'yeah', 'yeah', 'yeah', 'verse', 'mino', 'ㅇㅏㅇㅖ', '내', '눈', '앞에서', 'ㅇㅏㅇㅖ', '떠나가', '버려', 'mino', '이제는', 'bye', 'bye', 'bye', '이별', '앞에', '가위', '몰라', '지고는', '못', '사는', '너이기에', '싹', '자를게', '실오라기', '게', '같다', '나란', '놈', '쫑', '내자', '맘먹고도', '집게', '손', '은', '너의', '옷깃', '잡은', '채로', '굳어버려', '난', '순애보', 'hoony', '한', '편의', '영화처럼', '사랑해도', '열린', '결말은', '싫어', '그', '주인공들처럼', '울고', '불며', '질척대긴', '싫어', '아예', 'yeah', 'yeah', 'yeah', 'yeah', 'chorus', '우리', '딱', '약속해', '난', '친구는', '못', '해', '깨끗하게', '아예', 'yeah', 'yeah', 'yeah', 'yeah', '가끔', '참', '야속해', '사랑', '빼면', '원래', '우린', '남이야', '아예', 'yeah', 'yeah', 'yeah', 'yeah', 'bridge', 'mino', 'jinu', 'hoony', 'yoon', 'care', '너의', '피눈물도', '피눈물도', 'care', '난', '원래', '이런', '놈', '원래', '이런', '놈', '네가', '알던', '착한', '바본', '여기', '없어', 'oh', 'care', '너의', '주변에서', 'care', '나', '쓰레기', '돼도', '그냥', '욕을', '해', '그래', '그렇게', '더는', '미련', '없게', '아예', 'yeah', 'yeah', 'yeah', 'yeah', 'chorus', 'hoony', '우리', '딱', '약속해', '난', '친구는', '못', '해', 'oh', 'oh', 'oh', '깨끗하게', '아예', 'yeah', 'yeah', 'yeah', 'yeah', '가끔', '참', '야속해', '사랑', '빼면', '원래', 'oh', 'oh', 'oh', '우린', '남이야', '아예', 'yeah', 'yeah', 'yeah', 'yeah']",0.0011668611435239,0.0,0.0011668611435239,886,"Sentiment(polarity=-0.6999999999999998, subjectivity=0.6666666666666666)",-0.6999999999999998,0.6666666666666666
