loc,Spotify_ID,Title,Year,Artist,polarity,subjectivity,sentiment
11113,1AVtceapuF36oZqI9gzp0o,Don't Start Now,2020,Dua Lipa,-0.04166666666666668,0.3611111111111112,"Sentiment(polarity=-0.04166666666666668, subjectivity=0.3611111111111112)"
1815,49kjlZP49LMD1MrrcvXDET,For the First Time,2010,The Script,-0.04129437229437229,0.515082251082251,"Sentiment(polarity=-0.04129437229437229, subjectivity=0.515082251082251)"
11389,0xiHNGGiSfrFfOJZGpxpJY,By My Side,2020,Rendy Pandugo,-0.040909090909090895,0.5151515151515152,"Sentiment(polarity=-0.040909090909090895, subjectivity=0.5151515151515152)"
6310,6NdnvPwQvZb147DVa4x14h,Heartbroken (feat. Jessie Murph & Polo G),2013,Diplo,-0.04061791383219955,0.4690192743764172,"Sentiment(polarity=-0.04061791383219955, subjectivity=0.4690192743764172)"
9481,2mHw0KoEyDw8Yaw3yPoke6,3D (Justin Timberlake Remix),2017,Jung Kook,-0.04047619047619048,0.41369047619047633,"Sentiment(polarity=-0.04047619047619048, subjectivity=0.41369047619047633)"
9577,3lhWBYZSGzzoQwkHRKCV2j,You're On My Mind Broe,2017,Yosuf,-0.04014883631220267,0.49194464089266043,"Sentiment(polarity=-0.04014883631220267, subjectivity=0.49194464089266043)"
7366,1N1JEeVv5TO2wQpk7vGVLs,Centuries,2015,Fall Out Boy,-0.04,0.51,"Sentiment(polarity=-0.04, subjectivity=0.51)"
9067,4STaHtfguDMkWbPEo6Fwcx,Not Nice,2016,PARTYNEXTDOOR,-0.03998917748917744,0.6896194083694084,"Sentiment(polarity=-0.03998917748917744, subjectivity=0.6896194083694084)"
3358,1q9bLSeIlGf2xBvbOkp2Wr,Holy Grail,2013,JAY-Z,-0.03935515873015872,0.5352050264550268,"Sentiment(polarity=-0.03935515873015872, subjectivity=0.5352050264550268)"
11032,1PNBqEIxQmeyP2uqpWtV2M,Gordon Ramsay,2019,HL Wave,-0.03866666666666667,0.5033333333333333,"Sentiment(polarity=-0.03866666666666667, subjectivity=0.5033333333333333)"
4066,4tBm1UssZthEdY0JvJBVHe,Promises - Skrillex & Nero Remix,2012,NERO,-0.03840000000000001,0.2144,"Sentiment(polarity=-0.03840000000000001, subjectivity=0.2144)"
651,5PUvinSo4MNqW7vmomGRS7,Blurred Lines,2013,Robin Thicke,-0.03806089743589744,0.6170673076923078,"Sentiment(polarity=-0.03806089743589744, subjectivity=0.6170673076923078)"
9679,69vToJ9BMbbLlFZo7k7A7B,You Are The Reason,2017,Calum Scott,-0.03660714285714286,0.39206349206349206,"Sentiment(polarity=-0.03660714285714286, subjectivity=0.39206349206349206)"
9737,65ES1qwOB577ZnTkizMXJJ,HUMBLE. - SKRILLEX REMIX,2018,Skrillex,-0.03657142857142858,0.5484761904761905,"Sentiment(polarity=-0.03657142857142858, subjectivity=0.5484761904761905)"
6305,2CrD384AbCIIYStIFxEak5,Can't Get You Out My Head,2014,Ghosts Exist,-0.035982142857142844,0.41485119047619046,"Sentiment(polarity=-0.035982142857142844, subjectivity=0.41485119047619046)"
5175,33NV32OifRzOpfl5tjZQNh,Resurrection,2022,GANK,-0.035982142857142844,0.5138095238095237,"Sentiment(polarity=-0.035982142857142844, subjectivity=0.5138095238095237)"
6330,2ljUUoqlnRUGGa7bmpvevC,DJ Play A Christmas Song,2014,Cher,-0.035193452380952374,0.3771329365079366,"Sentiment(polarity=-0.035193452380952374, subjectivity=0.3771329365079366)"
11059,2napy7uG4RI74SoyKJVGl5,nursery,2019,bbno$,-0.0350862332112332,0.5977121489621491,"Sentiment(polarity=-0.0350862332112332, subjectivity=0.5977121489621491)"
7902,7w4iy6gupo2mDSPlnvidGv,Everlasting Dance,2015,Llunr,-0.03500000000000001,0.4,"Sentiment(polarity=-0.03500000000000001, subjectivity=0.4)"
708,0s0JMUkb2WCxIJsRB3G7Hd,Dear Darlin',2013,Olly Murs,-0.03382352941176473,0.525,"Sentiment(polarity=-0.03382352941176473, subjectivity=0.525)"
8660,6oNZ0WxqptE7V0qpjtyJ4a,Falls,2016,ODESZA,-0.03376623376623377,0.3285714285714285,"Sentiment(polarity=-0.03376623376623377, subjectivity=0.3285714285714285)"
5968,3gt3BD4A92u4nv6oS5Jkmq,he never will,2021,Alexander Stewart,-0.033350649350649346,0.4822857142857142,"Sentiment(polarity=-0.033350649350649346, subjectivity=0.4822857142857142)"
1044,6ATrsVaZT7XjkCynxM8cTS,Turn My Swag On,2010,Soulja Boy,-0.033333333333333326,0.25,"Sentiment(polarity=-0.033333333333333326, subjectivity=0.25)"
9706,2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),2020,Meek Mill,-0.03333333333333329,0.3788888888888889,"Sentiment(polarity=-0.03333333333333329, subjectivity=0.3788888888888889)"
8843,492U9TKuOadj2edQUlbSYp,Show up 25,2016,domnjc,-0.03257947316936076,0.4964019880452468,"Sentiment(polarity=-0.03257947316936076, subjectivity=0.4964019880452468)"
11579,1pbcZjUh0JF3h9BAzmy7Jh,Reservations,2022,Rumz,-0.031656021574054366,0.5550468384074944,"Sentiment(polarity=-0.031656021574054366, subjectivity=0.5550468384074944)"
7433,2ajhenDRiiAnCHHjsIOHhJ,Laffy Taffy,2015,D4L,-0.03144756478089812,0.3358601275267942,"Sentiment(polarity=-0.03144756478089812, subjectivity=0.3358601275267942)"
10186,4tViDtaHuSLnh7HVJTrKhs,Power Over Me,2018,Dermot Kennedy,-0.031250000000000014,0.43124999999999997,"Sentiment(polarity=-0.031250000000000014, subjectivity=0.43124999999999997)"
11604,5902W4uHWzhtOff1UK7the,When I’m Gone (with Katy Perry),2022,Alesso,-0.03112554112554109,0.41005772005772007,"Sentiment(polarity=-0.03112554112554109, subjectivity=0.41005772005772007)"
4291,2o3GUaJncC7znDgJOpJYNS,Bills,2022,Elyrix,-0.030392156862745094,0.4372549019607843,"Sentiment(polarity=-0.030392156862745094, subjectivity=0.4372549019607843)"
4226,5uTK6cOfvHjOPV6e2XWltx,Wonder,2012,Classified,-0.02974896480331265,0.451802967563837,"Sentiment(polarity=-0.02974896480331265, subjectivity=0.451802967563837)"
7519,0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,2016,ZAYN,-0.029682757718472008,0.5541529304029305,"Sentiment(polarity=-0.029682757718472008, subjectivity=0.5541529304029305)"
3519,02MWAaffLxlfxAUY7c5dvx,Heat Waves,2020,Glass Animals,-0.02905844155844156,0.371590909090909,"Sentiment(polarity=-0.02905844155844156, subjectivity=0.371590909090909)"
8848,2RAcvmU5XIq0Dn8Ap57IjL,Consume Speed,2017,Ren,-0.028999999999999984,0.4040000000000001,"Sentiment(polarity=-0.028999999999999984, subjectivity=0.4040000000000001)"
5862,59NraMJsLaMCVtwXTSia8i,Prada,2022,cassö,-0.02868686868686867,0.5425252525252524,"Sentiment(polarity=-0.02868686868686867, subjectivity=0.5425252525252524)"
7648,4HfLQJtVT1KiX1eVedDyTm,Alaska,2015,Maggie Rogers,-0.028571428571428577,0.24285714285714288,"Sentiment(polarity=-0.028571428571428577, subjectivity=0.24285714285714288)"
11539,7anqApFaBkxrD6hvjpI6uL,All Eyez on Me Remix,2022,Thug Life,-0.028162466089087217,0.43658659315655934,"Sentiment(polarity=-0.028162466089087217, subjectivity=0.43658659315655934)"
907,4VqPOruhp5EdPBeR92t6lQ,Uprising,2011,Muse,-0.028125000000000004,0.30625,"Sentiment(polarity=-0.028125000000000004, subjectivity=0.30625)"
5056,0QfppqtzzFYz9GCQJPNlot,Call Me When You Want Call Me When You Need,2022,DJ Gotta,-0.027603305785123974,0.5631404958677686,"Sentiment(polarity=-0.027603305785123974, subjectivity=0.5631404958677686)"
7862,6GYaab3siSB868cNUxKiEY,The Magick,2015,Witchz,-0.027569815805109917,0.6362745098039216,"Sentiment(polarity=-0.027569815805109917, subjectivity=0.6362745098039216)"
7690,0wdKiSBUT7aZkXUIdJWcwC,2 Phones,2018,Kevin Gates,-0.027409812409812433,0.5408297258297259,"Sentiment(polarity=-0.027409812409812433, subjectivity=0.5408297258297259)"
11639,1FE3Cf3SUdxJkFGrdYpqQT,Light Up My Life,2022,Jack Wins,-0.025454545454545445,0.6842424242424242,"Sentiment(polarity=-0.025454545454545445, subjectivity=0.6842424242424242)"
4052,0JJzzMivNaZTZpex97Ovmr,Ghosts 'n' Stuff - feat. Rob Swire,2012,deadmau5,-0.025396825396825407,0.47142857142857153,"Sentiment(polarity=-0.025396825396825407, subjectivity=0.47142857142857153)"
