Spotify_ID,Title,Year,Artist,polarity,subjectivity,sentiment
0uBrQT9ny21InKVEsc7lm2,Otro Show,2021,Uzielito Mix,-0.014285714285714275,0.9714285714285714,"Sentiment(polarity=-0.014285714285714275, subjectivity=0.9714285714285714)"
0uBrQT9ny21InKVEsc7lm2,Otro Show,2019,Uzielito Mix,-0.014285714285714275,0.9714285714285714,"Sentiment(polarity=-0.014285714285714275, subjectivity=0.9714285714285714)"
1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,2011,Jason Derulo,-0.014285714285714282,0.3174603174603175,"Sentiment(polarity=-0.014285714285714282, subjectivity=0.3174603174603175)"
1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,2011,Jason Derulo,-0.014285714285714282,0.3174603174603175,"Sentiment(polarity=-0.014285714285714282, subjectivity=0.3174603174603175)"
1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,2013,Jason Derulo,-0.014285714285714282,0.3174603174603175,"Sentiment(polarity=-0.014285714285714282, subjectivity=0.3174603174603175)"
1r3myKmjWoOqRip99CmSj1,Don't Wanna Go Home,2010,Jason Derulo,-0.014285714285714282,0.3174603174603175,"Sentiment(polarity=-0.014285714285714282, subjectivity=0.3174603174603175)"
3EvZ03hGAFwGZ2Ebcu86YH,Tourniquet,2015,Zach Bryan,-0.01514285714285713,0.4227619047619048,"Sentiment(polarity=-0.01514285714285713, subjectivity=0.4227619047619048)"
0TcJ7QWpggdSg8t0fHThHm,LoveGame,2010,Lady Gaga,-0.01527093596059111,0.4652504105090311,"Sentiment(polarity=-0.01527093596059111, subjectivity=0.4652504105090311)"
0TcJ7QWpggdSg8t0fHThHm,LoveGame,2011,Lady Gaga,-0.01527093596059111,0.4652504105090311,"Sentiment(polarity=-0.01527093596059111, subjectivity=0.4652504105090311)"
1DWZUa5Mzf2BwzpHtgbHPY,Good News,2018,Mac Miller,-0.015380333951762524,0.5510791589363019,"Sentiment(polarity=-0.015380333951762524, subjectivity=0.5510791589363019)"
1DWZUa5Mzf2BwzpHtgbHPY,Good News,2022,Mac Miller,-0.015380333951762524,0.5510791589363019,"Sentiment(polarity=-0.015380333951762524, subjectivity=0.5510791589363019)"
